Receiver,FISHID,x_plane,y_plane,Total.Length,Sex,Year,Month,Month.NUM,Day.of.month,Time,Year.3,Date,Day.of.year,Time.Hr,Hour.of.year,Day,location,Rec_Group,water_feature_type 
107374,1784,460699,5734846,689,m,2011,January,1,21,1,2011,21/01/2011,21,13,273,40564,Bush Arm,Bush Arm,delta
107332,1954,421817,5761118,684,m,2011,January,1,21,1,2011,21/01/2011,21,13,273,40564,Columbia Reach narrows,Columbia Reach Narrows to Kinbasket,Reservoir
109370,1688,404815,5778642,645,f,2011,January,1,21,1,2011,21/01/2011,21,14,294,40564,Mouth of Wood Arm,Confluence,delta
109770,1740,436924,5756670,660,m,2011,January,1,21,1,2011,21/01/2011,21,14,294,40564,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1744,456148,5730006,696,m,2011,January,1,21,1,2011,21/01/2011,21,14,294,40564,Gold Creek,Bush Arm,delta
107330,1744,458167,5729177,696,m,2011,January,1,21,1,2011,21/01/2011,21,14,294,40564,West shore of Columbia River and Bush Arm,Bush Arm,Reservoir
107374,1784,460699,5734846,689,m,2011,January,1,21,1,2011,21/01/2011,21,14,294,40564,Bush Arm,Bush Arm,delta
107332,1954,421817,5761118,684,m,2011,January,1,21,1,2011,21/01/2011,21,14,294,40564,Columbia Reach narrows,Columbia Reach Narrows to Kinbasket,Reservoir
109386,1656,398223,5774034,515,f,2011,January,1,21,1,2011,21/01/2011,21,15,315,40564,South outer forebay,Confluence,Reservoir
109370,1688,404815,5778642,645,f,2011,January,1,21,1,2011,21/01/2011,21,15,315,40564,Mouth of Wood Arm,Confluence,delta
109770,1740,436924,5756670,660,m,2011,January,1,21,1,2011,21/01/2011,21,15,315,40564,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109770,1742,436924,5756670,539,m,2011,January,1,21,1,2011,21/01/2011,21,15,315,40564,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109386,1656,398223,5774034,515,f,2011,January,1,21,1,2011,21/01/2011,21,16,336,40564,South outer forebay,Confluence,Reservoir
109370,1688,404815,5778642,645,f,2011,January,1,21,1,2011,21/01/2011,21,16,336,40564,Mouth of Wood Arm,Confluence,delta
107325,1744,456148,5730006,696,m,2011,January,1,21,1,2011,21/01/2011,21,16,336,40564,Gold Creek,Bush Arm,delta
109370,1688,404815,5778642,645,f,2011,January,1,21,1,2011,21/01/2011,21,17,357,40564,Mouth of Wood Arm,Confluence,delta
107325,1744,456148,5730006,696,m,2011,January,1,21,1,2011,21/01/2011,21,17,357,40564,Gold Creek,Bush Arm,delta
109378,1782,400596,5781042,687,m,2011,January,1,21,1,2011,21/01/2011,21,17,357,40564,West Islands (replaced with 105468),Confluence,Reservoir
109768,1690,397202,5774610,529,m?,2011,January,1,21,1,2011,21/01/2011,21,18,378,40564,Centre outer forebay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,21,1,2011,21/01/2011,21,18,378,40564,Gold Creek,Bush Arm,delta
109378,1782,400596,5781042,687,m,2011,January,1,21,1,2011,21/01/2011,21,18,378,40564,West Islands (replaced with 105468),Confluence,Reservoir
107374,1784,460699,5734846,689,m,2011,January,1,21,1,2011,21/01/2011,21,18,378,40564,Bush Arm,Bush Arm,delta
109386,1656,398223,5774034,515,f,2011,January,1,21,1,2011,21/01/2011,21,19,399,40564,South outer forebay,Confluence,Reservoir
109370,1688,404815,5778642,645,f,2011,January,1,21,1,2011,21/01/2011,21,19,399,40564,Mouth of Wood Arm,Confluence,delta
109370,1688,404815,5778642,645,f,2011,January,1,21,1,2011,21/01/2011,21,20,420,40564,Mouth of Wood Arm,Confluence,delta
109390,1706,403809,5773798,689,m?,2011,January,1,21,1,2011,21/01/2011,21,20,420,40564,Welsh Bay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,21,1,2011,21/01/2011,21,20,420,40564,Gold Creek,Bush Arm,delta
109370,1672,404815,5778642,627,m,2011,January,1,21,1,2011,21/01/2011,21,21,441,40564,Mouth of Wood Arm,Confluence,delta
107325,1744,456148,5730006,696,m,2011,January,1,21,1,2011,21/01/2011,21,21,441,40564,Gold Creek,Bush Arm,delta
109378,1622,400596,5781042,537,f,2011,January,1,21,1,2011,21/01/2011,21,22,462,40564,West Islands (replaced with 105468),Confluence,Reservoir
109386,1656,398223,5774034,515,f,2011,January,1,21,1,2011,21/01/2011,21,22,462,40564,South outer forebay,Confluence,Reservoir
109370,1688,404815,5778642,645,f,2011,January,1,21,1,2011,21/01/2011,21,22,462,40564,Mouth of Wood Arm,Confluence,delta
109379,1690,396221,5775179,529,m?,2011,January,1,21,1,2011,21/01/2011,21,22,462,40564,North outer confluence,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,21,1,2011,21/01/2011,21,22,462,40564,Gold Creek,Bush Arm,delta
107374,1784,460699,5734846,689,m,2011,January,1,21,1,2011,21/01/2011,21,22,462,40564,Bush Arm,Bush Arm,delta
109386,1656,398223,5774034,515,f,2011,January,1,21,1,2011,21/01/2011,21,23,483,40564,South outer forebay,Confluence,Reservoir
109379,1690,396221,5775179,529,m?,2011,January,1,21,1,2011,21/01/2011,21,23,483,40564,North outer confluence,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,21,1,2011,21/01/2011,21,23,483,40564,Gold Creek,Bush Arm,delta
107374,1784,460699,5734846,689,m,2011,January,1,21,1,2011,21/01/2011,21,23,483,40564,Bush Arm,Bush Arm,delta
109374,1612,405691,5772105,606,f,2011,January,1,21,1,2011,21/01/2011,21,24,504,40564,NE Red rock harbour,Confluence,Reservoir
107330,1744,458167,5729177,696,m,2011,January,1,21,1,2011,21/01/2011,21,24,504,40564,West shore of Columbia River and Bush Arm,Bush Arm,Reservoir
107332,1954,421817,5761118,684,m,2011,January,1,21,1,2011,21/01/2011,21,24,504,40564,Columbia Reach narrows,Columbia Reach Narrows to Kinbasket,Reservoir
109370,1688,404815,5778642,645,f,2011,January,1,22,1,2011,22/01/2011,22,1,22,40565,Mouth of Wood Arm,Confluence,delta
109379,1690,396221,5775179,529,m?,2011,January,1,22,1,2011,22/01/2011,22,1,22,40565,North outer confluence,Confluence,Reservoir
109391,1692,401896,5781275,595,f,2011,January,1,22,1,2011,22/01/2011,22,1,22,40565,Molson Creek (replaced),Confluence,Reservoir
109388,1700,390250,5802279,535,m,2011,January,1,22,1,2011,22/01/2011,22,1,22,40565,Lower Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
109386,1656,398223,5774034,515,f,2011,January,1,22,1,2011,22/01/2011,22,2,44,40565,South outer forebay,Confluence,Reservoir
109391,1692,401896,5781275,595,f,2011,January,1,22,1,2011,22/01/2011,22,2,44,40565,Molson Creek (replaced),Confluence,Reservoir
109372,1774,403287,5772706,667,m,2011,January,1,22,1,2011,22/01/2011,22,2,44,40565,SE Red rock,Confluence,Reservoir
109370,1944,404815,5778642,620,f,2011,January,1,22,1,2011,22/01/2011,22,2,44,40565,Mouth of Wood Arm,Confluence,delta
109379,1594,396221,5775179,580,m,2011,January,1,22,1,2011,22/01/2011,22,3,66,40565,North outer confluence,Confluence,Reservoir
109386,1656,398223,5774034,515,f,2011,January,1,22,1,2011,22/01/2011,22,3,66,40565,South outer forebay,Confluence,Reservoir
109379,1690,396221,5775179,529,m?,2011,January,1,22,1,2011,22/01/2011,22,3,66,40565,North outer confluence,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,22,1,2011,22/01/2011,22,3,66,40565,Gold Creek,Bush Arm,delta
107374,1784,460699,5734846,689,m,2011,January,1,22,1,2011,22/01/2011,22,3,66,40565,Bush Arm,Bush Arm,delta
109379,1594,396221,5775179,580,m,2011,January,1,22,1,2011,22/01/2011,22,4,88,40565,North outer confluence,Confluence,Reservoir
109386,1656,398223,5774034,515,f,2011,January,1,22,1,2011,22/01/2011,22,4,88,40565,South outer forebay,Confluence,Reservoir
107374,1784,460699,5734846,689,m,2011,January,1,22,1,2011,22/01/2011,22,4,88,40565,Bush Arm,Bush Arm,delta
109370,1944,404815,5778642,620,f,2011,January,1,22,1,2011,22/01/2011,22,4,88,40565,Mouth of Wood Arm,Confluence,delta
109386,1656,398223,5774034,515,f,2011,January,1,22,1,2011,22/01/2011,22,5,110,40565,South outer forebay,Confluence,Reservoir
109390,1706,403809,5773798,689,m?,2011,January,1,22,1,2011,22/01/2011,22,5,110,40565,Welsh Bay,Confluence,Reservoir
109390,1706,403809,5773798,689,m?,2011,January,1,22,1,2011,22/01/2011,22,6,132,40565,Welsh Bay,Confluence,Reservoir
109770,1742,436924,5756670,539,m,2011,January,1,22,1,2011,22/01/2011,22,6,132,40565,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1744,456148,5730006,696,m,2011,January,1,22,1,2011,22/01/2011,22,6,132,40565,Gold Creek,Bush Arm,delta
109386,1656,398223,5774034,515,f,2011,January,1,22,1,2011,22/01/2011,22,7,154,40565,South outer forebay,Confluence,Reservoir
109378,1972,400596,5781042,621,m,2011,January,1,22,1,2011,22/01/2011,22,7,154,40565,West Islands (replaced with 105468),Confluence,Reservoir
109379,1602,396221,5775179,544,f,2011,January,1,22,1,2011,22/01/2011,22,8,176,40565,North outer confluence,Confluence,Reservoir
109386,1656,398223,5774034,515,f,2011,January,1,22,1,2011,22/01/2011,22,8,176,40565,South outer forebay,Confluence,Reservoir
109379,1690,396221,5775179,529,m?,2011,January,1,22,1,2011,22/01/2011,22,8,176,40565,North outer confluence,Confluence,Reservoir
109386,1656,398223,5774034,515,f,2011,January,1,22,1,2011,22/01/2011,22,9,198,40565,South outer forebay,Confluence,Reservoir
109378,1692,400596,5781042,595,f,2011,January,1,22,1,2011,22/01/2011,22,9,198,40565,West Islands (replaced with 105468),Confluence,Reservoir
109386,1656,398223,5774034,515,f,2011,January,1,22,1,2011,22/01/2011,22,10,220,40565,South outer forebay,Confluence,Reservoir
109378,1692,400596,5781042,595,f,2011,January,1,22,1,2011,22/01/2011,22,10,220,40565,West Islands (replaced with 105468),Confluence,Reservoir
109390,1706,403809,5773798,689,m?,2011,January,1,22,1,2011,22/01/2011,22,10,220,40565,Welsh Bay,Confluence,Reservoir
109370,1944,404815,5778642,620,f,2011,January,1,22,1,2011,22/01/2011,22,10,220,40565,Mouth of Wood Arm,Confluence,delta
109386,1656,398223,5774034,515,f,2011,January,1,22,1,2011,22/01/2011,22,11,242,40565,South outer forebay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,22,1,2011,22/01/2011,22,11,242,40565,Gold Creek,Bush Arm,delta
107374,1784,460699,5734846,689,m,2011,January,1,22,1,2011,22/01/2011,22,11,242,40565,Bush Arm,Bush Arm,delta
109370,1944,404815,5778642,620,f,2011,January,1,22,1,2011,22/01/2011,22,11,242,40565,Mouth of Wood Arm,Confluence,delta
109386,1656,398223,5774034,515,f,2011,January,1,22,1,2011,22/01/2011,22,12,264,40565,South outer forebay,Confluence,Reservoir
109381,1680,408271,5770832,640,m,2011,January,1,22,1,2011,22/01/2011,22,12,264,40565,Yellow Creek,Confluence,delta
109370,1944,404815,5778642,620,f,2011,January,1,22,1,2011,22/01/2011,22,12,264,40565,Mouth of Wood Arm,Confluence,delta
109386,1656,398223,5774034,515,f,2011,January,1,22,1,2011,22/01/2011,22,13,286,40565,South outer forebay,Confluence,Reservoir
107374,1784,460699,5734846,689,m,2011,January,1,22,1,2011,22/01/2011,22,13,286,40565,Bush Arm,Bush Arm,delta
109386,1656,398223,5774034,515,f,2011,January,1,22,1,2011,22/01/2011,22,14,308,40565,South outer forebay,Confluence,Reservoir
107374,1784,460699,5734846,689,m,2011,January,1,22,1,2011,22/01/2011,22,14,308,40565,Bush Arm,Bush Arm,delta
109386,1656,398223,5774034,515,f,2011,January,1,22,1,2011,22/01/2011,22,15,330,40565,South outer forebay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,22,1,2011,22/01/2011,22,15,330,40565,Gold Creek,Bush Arm,delta
109378,1950,400596,5781042,603,f,2011,January,1,22,1,2011,22/01/2011,22,15,330,40565,West Islands (replaced with 105468),Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,22,1,2011,22/01/2011,22,16,352,40565,Gold Creek,Bush Arm,delta
107325,1744,456148,5730006,696,m,2011,January,1,22,1,2011,22/01/2011,22,18,396,40565,Gold Creek,Bush Arm,delta
107325,1744,456148,5730006,696,m,2011,January,1,22,1,2011,22/01/2011,22,19,418,40565,Gold Creek,Bush Arm,delta
109369,1770,401855,5772877,562,f,2011,January,1,22,1,2011,22/01/2011,22,19,418,40565,Red rock (middle),Confluence,Reservoir
109393,1606,392356,5792694,640,f,2011,January,1,22,1,2011,22/01/2011,22,20,440,40565,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109374,1680,405691,5772105,640,m,2011,January,1,22,1,2011,22/01/2011,22,22,484,40565,NE Red rock harbour,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,22,1,2011,22/01/2011,22,22,484,40565,Gold Creek,Bush Arm,delta
107374,1784,460699,5734846,689,m,2011,January,1,22,1,2011,22/01/2011,22,22,484,40565,Bush Arm,Bush Arm,delta
107374,1784,460699,5734846,689,m,2011,January,1,22,1,2011,22/01/2011,22,23,506,40565,Bush Arm,Bush Arm,delta
109374,1942,405691,5772105,680,f,2011,January,1,22,1,2011,22/01/2011,22,23,506,40565,NE Red rock harbour,Confluence,Reservoir
109386,1656,398223,5774034,515,f,2011,January,1,22,1,2011,22/01/2011,22,24,528,40565,South outer forebay,Confluence,Reservoir
109379,1690,396221,5775179,529,m?,2011,January,1,22,1,2011,22/01/2011,22,24,528,40565,North outer confluence,Confluence,Reservoir
109391,1692,401896,5781275,595,f,2011,January,1,22,1,2011,22/01/2011,22,24,528,40565,Molson Creek (replaced),Confluence,Reservoir
109388,1700,390250,5802279,535,m,2011,January,1,22,1,2011,22/01/2011,22,24,528,40565,Lower Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
109370,1616,404815,5778642,711,m,2011,January,1,23,1,2011,23/01/2011,23,1,23,40566,Mouth of Wood Arm,Confluence,delta
109390,1706,403809,5773798,689,m?,2011,January,1,23,1,2011,23/01/2011,23,1,23,40566,Welsh Bay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,23,1,2011,23/01/2011,23,1,23,40566,Gold Creek,Bush Arm,delta
107325,1744,456148,5730006,696,m,2011,January,1,23,1,2011,23/01/2011,23,2,46,40566,Gold Creek,Bush Arm,delta
107374,1784,460699,5734846,689,m,2011,January,1,23,1,2011,23/01/2011,23,2,46,40566,Bush Arm,Bush Arm,delta
109374,1680,405691,5772105,640,m,2011,January,1,23,1,2011,23/01/2011,23,3,69,40566,NE Red rock harbour,Confluence,Reservoir
109374,1680,405691,5772105,640,m,2011,January,1,23,1,2011,23/01/2011,23,4,92,40566,NE Red rock harbour,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,23,1,2011,23/01/2011,23,4,92,40566,Gold Creek,Bush Arm,delta
109369,1770,401855,5772877,562,f,2011,January,1,23,1,2011,23/01/2011,23,4,92,40566,Red rock (middle),Confluence,Reservoir
109390,1706,403809,5773798,689,m?,2011,January,1,23,1,2011,23/01/2011,23,5,115,40566,Welsh Bay,Confluence,Reservoir
109369,1770,401855,5772877,562,f,2011,January,1,23,1,2011,23/01/2011,23,5,115,40566,Red rock (middle),Confluence,Reservoir
109378,1948,400596,5781042,637,m,2011,January,1,23,1,2011,23/01/2011,23,5,115,40566,West Islands (replaced with 105468),Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,23,1,2011,23/01/2011,23,6,138,40566,Gold Creek,Bush Arm,delta
109390,1706,403809,5773798,689,m?,2011,January,1,23,1,2011,23/01/2011,23,7,161,40566,Welsh Bay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,23,1,2011,23/01/2011,23,7,161,40566,Gold Creek,Bush Arm,delta
109378,1948,400596,5781042,637,m,2011,January,1,23,1,2011,23/01/2011,23,7,161,40566,West Islands (replaced with 105468),Confluence,Reservoir
109375,1596,400016,5786507,740,f,2011,January,1,23,1,2011,23/01/2011,23,8,184,40566,Harvey Creek,Confluence,delta
109370,1616,404815,5778642,711,m,2011,January,1,23,1,2011,23/01/2011,23,8,184,40566,Mouth of Wood Arm,Confluence,delta
109379,1722,396221,5775179,881,m,2011,January,1,23,1,2011,23/01/2011,23,8,184,40566,North outer confluence,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,23,1,2011,23/01/2011,23,8,184,40566,Gold Creek,Bush Arm,delta
109378,1948,400596,5781042,637,m,2011,January,1,23,1,2011,23/01/2011,23,8,184,40566,West Islands (replaced with 105468),Confluence,Reservoir
109375,1596,400016,5786507,740,f,2011,January,1,23,1,2011,23/01/2011,23,9,207,40566,Harvey Creek,Confluence,delta
109370,1616,404815,5778642,711,m,2011,January,1,23,1,2011,23/01/2011,23,9,207,40566,Mouth of Wood Arm,Confluence,delta
109379,1722,396221,5775179,881,m,2011,January,1,23,1,2011,23/01/2011,23,9,207,40566,North outer confluence,Confluence,Reservoir
109390,1706,403809,5773798,689,m?,2011,January,1,23,1,2011,23/01/2011,23,10,230,40566,Welsh Bay,Confluence,Reservoir
109379,1722,396221,5775179,881,m,2011,January,1,23,1,2011,23/01/2011,23,10,230,40566,North outer confluence,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,23,1,2011,23/01/2011,23,10,230,40566,Gold Creek,Bush Arm,delta
109372,1770,403287,5772706,562,f,2011,January,1,23,1,2011,23/01/2011,23,10,230,40566,SE Red rock,Confluence,Reservoir
107374,1784,460699,5734846,689,m,2011,January,1,23,1,2011,23/01/2011,23,10,230,40566,Bush Arm,Bush Arm,delta
109381,1942,408271,5770832,680,f,2011,January,1,23,1,2011,23/01/2011,23,10,230,40566,Yellow Creek,Confluence,delta
109370,1616,404815,5778642,711,m,2011,January,1,23,1,2011,23/01/2011,23,11,253,40566,Mouth of Wood Arm,Confluence,delta
109378,1648,400596,5781042,530,m,2011,January,1,23,1,2011,23/01/2011,23,11,253,40566,West Islands (replaced with 105468),Confluence,Reservoir
109390,1706,403809,5773798,689,m?,2011,January,1,23,1,2011,23/01/2011,23,11,253,40566,Welsh Bay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,23,1,2011,23/01/2011,23,11,253,40566,Gold Creek,Bush Arm,delta
107374,1784,460699,5734846,689,m,2011,January,1,23,1,2011,23/01/2011,23,11,253,40566,Bush Arm,Bush Arm,delta
109381,1942,408271,5770832,680,f,2011,January,1,23,1,2011,23/01/2011,23,11,253,40566,Yellow Creek,Confluence,delta
109378,1948,400596,5781042,637,m,2011,January,1,23,1,2011,23/01/2011,23,11,253,40566,West Islands (replaced with 105468),Confluence,Reservoir
109391,1644,401896,5781275,555,m,2011,January,1,23,1,2011,23/01/2011,23,12,276,40566,Molson Creek (replaced),Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,23,1,2011,23/01/2011,23,12,276,40566,Gold Creek,Bush Arm,delta
109381,1942,408271,5770832,680,f,2011,January,1,23,1,2011,23/01/2011,23,12,276,40566,Yellow Creek,Confluence,delta
109391,1644,401896,5781275,555,m,2011,January,1,23,1,2011,23/01/2011,23,13,299,40566,Molson Creek (replaced),Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,23,1,2011,23/01/2011,23,13,299,40566,Gold Creek,Bush Arm,delta
109381,1942,408271,5770832,680,f,2011,January,1,23,1,2011,23/01/2011,23,13,299,40566,Yellow Creek,Confluence,delta
109390,1706,403809,5773798,689,m?,2011,January,1,23,1,2011,23/01/2011,23,14,322,40566,Welsh Bay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,23,1,2011,23/01/2011,23,14,322,40566,Gold Creek,Bush Arm,delta
109381,1942,408271,5770832,680,f,2011,January,1,23,1,2011,23/01/2011,23,14,322,40566,Yellow Creek,Confluence,delta
107325,1744,456148,5730006,696,m,2011,January,1,23,1,2011,23/01/2011,23,15,345,40566,Gold Creek,Bush Arm,delta
109381,1942,408271,5770832,680,f,2011,January,1,23,1,2011,23/01/2011,23,15,345,40566,Yellow Creek,Confluence,delta
107325,1744,456148,5730006,696,m,2011,January,1,23,1,2011,23/01/2011,23,23,529,40566,Gold Creek,Bush Arm,delta
107325,1744,456148,5730006,696,m,2011,January,1,23,1,2011,23/01/2011,23,24,552,40566,Gold Creek,Bush Arm,delta
107330,1744,458167,5729177,696,m,2011,January,1,24,1,2011,24/01/2011,24,1,24,40567,West shore of Columbia River and Bush Arm,Bush Arm,Reservoir
109370,1806,404815,5778642,595,f,2011,January,1,24,1,2011,24/01/2011,24,1,24,40567,Mouth of Wood Arm,Confluence,delta
